id,animal,object
004529.png,crocodile,sneaker
004530.png,crocodile,sneaker
004531.png,crocodile,sneaker
004532.png,crocodile,sneaker
004533.png,crocodile,sneaker
004534.png,crocodile,sneaker
004535.png,crocodile,sneaker
004536.png,crocodile,sneaker
004537.png,crocodile,sneaker
004538.png,crocodile,sneaker
004539.png,crocodile,sneaker
004540.png,crocodile,sneaker
004541.png,capybara,sneaker
004542.png,crocodile,drum
004543.png,crocodile,drum
004544.png,crocodile,drum
004545.png,crocodile,drum
004546.png,crocodile,drum
004547.png,frog,car
004548.png,frog,car
004549.png,frog,car
004550.png,frog,car
004551.png,frog,car
004552.png,fish,car
004553.png,fish,car
004554.png,fish,car
004555.png,crocodile,pizza
004556.png,crocodile,pizza
004557.png,crocodile,pizza
004558.png,crocodile,pizza
004559.png,dog,chair
004560.png,dog,chair
004561.png,dog,chair
004562.png,dog,chair
004563.png,bird,coffee cup
004564.png,bird,coffee cup
004565.png,bird,coffee cup
004566.png,bird,coffee cup
004567.png,bird,coffee cup
004568.png,bird,coffee cup
004569.png,bird,coffee cup
004570.png,bird,coffee cup
004571.png,bird,coffee cup
004572.png,cat,sneaker
004573.png,cat,sneaker
004574.png,cat,sneaker
004575.png,cat,sneaker
004576.png,cat,sneaker
004577.png,dog,airplane
004578.png,dog,airplane
004579.png,dog,airplane
004580.png,dog,airplane
004581.png,dog,airplane
004582.png,dog,airplane
004583.png,dog,airplane
004584.png,shark,chair
004585.png,shark,chair
004586.png,shark,chair
004587.png,shark,chair
004588.png,shark,chair
004589.png,capybara,banana
004590.png,capybara,banana
004591.png,capybara,banana
004592.png,capybara,banana
004593.png,capybara,banana
004594.png,capybara,banana
004595.png,cat,pizza
004596.png,cat,pizza
004597.png,cat,pizza
004598.png,cat,pizza
004599.png,cat,pizza
004600.png,cat,pizza
004601.png,cat,pizza
004602.png,cat,pizza
004603.png,cat,pizza
004604.png,cat,pizza
004605.png,cat,pizza
004606.png,cat,pizza
004607.png,cat,pizza
004608.png,cat,pizza
004609.png,cat,pizza
004610.png,capybara,drum
004611.png,capybara,drum
004612.png,capybara,drum
004613.png,capybara,drum
004614.png,capybara,drum
004615.png,frog,banana
004616.png,frog,banana
004617.png,frog,banana
004618.png,frog,banana
004619.png,frog,banana
004620.png,cat,airplane
004621.png,cat,airplane
004622.png,cat,airplane
004623.png,monkey,sneaker
004624.png,monkey,sneaker
004625.png,monkey,sneaker
004626.png,monkey,sneaker
004627.png,monkey,sneaker
004628.png,bird,cactus
004629.png,bird,cactus
004630.png,bird,cactus
004631.png,bird,cactus
004632.png,bird,cactus
004633.png,shark,banana
004634.png,shark,banana
004635.png,shark,banana
004636.png,shark,banana
004637.png,shark,banana
004638.png,shark,banana
004639.png,shark,banana
004640.png,cat,toilet
004641.png,crocodile,banana
004642.png,crocodile,banana
004643.png,crocodile,drum
004644.png,crocodile,drum
004645.png,monkey,airplane
004646.png,fish,sneaker
004647.png,fish,sneaker
004648.png,fish,sneaker
004649.png,fish,sneaker
004650.png,fish,sneaker
004651.png,fish,sneaker
004652.png,frog,airplane
004653.png,frog,airplane
004654.png,frog,airplane
004655.png,frog,airplane
004656.png,frog,airplane
004657.png,frog,airplane
004658.png,frog,airplane
004659.png,frog,airplane
004660.png,bird,car
004661.png,bird,car
004662.png,bird,car
004663.png,bird,car
004664.png,bird,car
004665.png,bird,car
004666.png,bird,car
004667.png,bird,car
004668.png,bird,car
004669.png,bird,car
004670.png,bird,car
004671.png,bird,car
004672.png,bird,car
004673.png,dog,car
004674.png,dog,car
004675.png,crocodile,pizza
004676.png,crocodile,pizza
004677.png,crocodile,pizza
004678.png,crocodile,pizza
004679.png,crocodile,pizza
004680.png,crocodile,pizza
004681.png,crocodile,pizza
004682.png,crocodile,pizza
004683.png,crocodile,pizza
004684.png,crocodile,pizza
004685.png,monkey,cactus
004686.png,monkey,cactus
004687.png,monkey,cactus
004688.png,monkey,cactus
004689.png,monkey,cactus
004690.png,monkey,cactus
004691.png,monkey,cactus
004692.png,monkey,cactus
004693.png,monkey,cactus
004694.png,monkey,cactus
004695.png,monkey,cactus
004696.png,monkey,cactus
004697.png,monkey,cactus
004698.png,monkey,cactus
004699.png,monkey,cactus
004700.png,monkey,cactus
004701.png,monkey,cactus
004702.png,monkey,cactus
004703.png,monkey,cactus
004704.png,monkey,cactus
004705.png,monkey,cactus
004706.png,monkey,cactus
004707.png,monkey,cactus
004708.png,monkey,cactus
004709.png,monkey,cactus
004710.png,bird,cactus
004711.png,bird,cactus
004712.png,bird,cactus
004713.png,bird,cactus
004714.png,bird,cactus
004715.png,bird,cactus
004716.png,bird,cactus
004717.png,bird,cactus
004718.png,bird,cactus
004719.png,bird,cactus
004720.png,bird,cactus
004721.png,bird,cactus
004722.png,bird,cactus
004723.png,bird,cactus
004724.png,bird,cactus
004725.png,bird,cactus
004726.png,bird,cactus
004727.png,bird,cactus
004728.png,frog,coffee cup
004729.png,frog,coffee cup
004730.png,frog,coffee cup
004731.png,frog,cactus
004732.png,frog,cactus
004733.png,frog,cactus
004734.png,frog,cactus
004735.png,frog,cactus
004736.png,frog,cactus
004737.png,frog,cactus
004738.png,frog,cactus
004739.png,frog,cactus
004740.png,crocodile,sneaker
004741.png,bird,chair
004742.png,bird,chair
004743.png,bird,chair
004744.png,bird,chair
004745.png,bird,chair
004746.png,bird,chair
004747.png,bird,chair
004748.png,bird,chair
004749.png,monkey,sneaker
004750.png,cat,car
004751.png,cat,car
004752.png,cat,car
004753.png,crocodile,airplane
004754.png,crocodile,airplane
004755.png,crocodile,airplane
004756.png,frog,cactus
004757.png,frog,cactus
004758.png,frog,cactus
004759.png,frog,cactus
004760.png,frog,cactus
004761.png,frog,cactus
004762.png,frog,cactus
004763.png,frog,cactus
004764.png,frog,cactus
004765.png,frog,cactus
004766.png,frog,cactus
004767.png,frog,cactus
004768.png,monkey,car
004769.png,frog,cactus
004770.png,elephant,drum
004771.png,elephant,drum
004772.png,elephant,drum
004773.png,elephant,drum
004774.png,frog,chair
004775.png,frog,chair
004776.png,frog,chair
004777.png,frog,chair
004778.png,frog,chair
004779.png,shark,sneaker
004780.png,shark,coffee cup
004781.png,elephant,toilet
004782.png,elephant,toilet
004783.png,elephant,toilet
004784.png,elephant,toilet
004785.png,elephant,toilet
004786.png,frog,airplane
004787.png,frog,airplane
004788.png,frog,airplane
004789.png,frog,airplane
004790.png,frog,airplane
004791.png,frog,airplane
004792.png,cat,airplane
004793.png,cat,airplane
004794.png,cat,airplane
004795.png,cat,airplane
004796.png,cat,airplane
004797.png,cat,airplane
004798.png,cat,airplane
004799.png,cat,airplane
